Dimension, epsilon, agg_thr, box_thr, fpr, falsepositive_c, falsepositive_bf, falsenegative_c, bfsize
17,0.1,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
10,0.002154434690031882,0.9,0.0031622776601683794,0.946859903382,62438,86,14036,16822
17,0.021544346900318822,0.8,0.0005623413251903491,0.98547695849,65062,12,44,58
256,0.021544346900318822,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
10,0.00046415888336127773,0.8,0.0,0.955719110142,63053,56,5434,6516
256,0.1,0.9,0.1,0.984916632593,65011,26,1755,2108
10,0.046415888336127774,0.9,0.042169650342858224,0.972877197765,64205,37,2056,2469
256,0.001,0.8,0.0005623413251903491,0.971271939788,64089,47,4167,4999
50,0.0001,0.8,0.01778279410038923,0.757681765178,49212,820,186733,223737
3,0.01,0.9,0.1,0.977920130844,64538,37,2597,3116
149,0.1,0.8,0.1,0.986567322399,65121,25,1485,1785
87,0.00046415888336127773,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,0.9,0.0005623413251903491,0.975936274287,64425,19,707,852
50,0.046415888336127774,0.9,0.00023713737056616554,0.98418972332,64978,11,39,53
2,0.021544346900318822,0.8,0.0001,0.985991852559,65099,9,53,70
2,0.01,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.1,0.9,0.0031622776601683794,0.98518922357,65035,20,167,206
5,0.0001,0.8,0.007498942093324558,0.660911968258,42549,1093,310647,372201
256,0.002154434690031882,0.9,0.01778279410038923,0.967501097936,63838,49,8604,10314
50,0.046415888336127774,0.8,0.1,0.98518922357,65025,30,1958,2351
17,0.1,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.00046415888336127773,0.9,0.0031622776601683794,0.935789680917,61663,130,31233,37428
149,0.0001,0.9,0.007498942093324558,0.641694304363,41215,1158,310040,371475
50,0.01,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,0.9,0.0031622776601683794,0.92270531401,60776,153,41144,49300
17,0.046415888336127774,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.004641588833612777,0.9,0.042169650342858224,0.965789832357,63719,55,6190,7421
256,0.01,0.8,0.01778279410038923,0.983629397423,64914,38,2093,2513
10,0.046415888336127774,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.9,0.0,0.860054821074,56594,198,27350,32774
50,0.001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.004641588833612777,0.8,0.001333521432163324,0.981024639196,64763,17,413,501
17,0.001,0.9,0.0031622776601683794,0.953038632199,62872,60,16638,19940
3,0.01,0.9,0.00023713737056616554,0.9799039874,64688,18,232,283
256,0.046415888336127774,0.9,0.001333521432163324,0.984765193161,65016,11,46,61
5,0.00021544346900318845,0.8,0.0,0.903215059137,59502,140,18464,22129
50,0.0001,0.9,0.0031622776601683794,0.673511728984,43491,983,275671,330295
29,0.0001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
10,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
87,0.1,0.9,0.001333521432163324,0.985370950888,65055,12,37,50
5,0.00021544346900318845,0.8,0.0031622776601683794,0.843578210895,55291,413,112210,134448
50,0.046415888336127774,0.8,0.00023713737056616554,0.986491602684,65130,11,25,37
29,0.021544346900318822,0.8,0.042169650342858224,0.984492602184,64980,29,2015,2420
29,0.001,0.8,0.042169650342858224,0.962715611891,63499,72,15865,19014
2,0.021544346900318822,0.8,0.001333521432163324,0.985946420729,65097,8,86,110
256,0.00046415888336127773,0.9,0.0005623413251903491,0.946738751836,62431,85,17324,20763
5,0.021544346900318822,0.9,0.01778279410038923,0.975754546969,64397,35,2123,2548
10,0.021544346900318822,0.9,0.0005623413251903491,0.971923129344,64162,17,197,241
256,0.021544346900318822,0.8,0.001333521432163324,0.985961564672,65095,11,56,73
2,0.004641588833612777,1.0,0.1,0.0595308406403,0,3931,839364,1005675
149,0.004641588833612777,0.8,0.00023713737056616554,0.981918131843,64821,18,167,207
2,0.00021544346900318845,0.8,0.01778279410038923,0.879878242697,57731,370,83927,100561
50,0.00046415888336127773,1.0,0.1,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,0.8,0.0031622776601683794,0.965184074629,63680,54,7744,9284
149,0.00021544346900318845,0.9,0.042169650342858224,0.818287825784,53483,551,122412,146672
29,0.00046415888336127773,0.9,0.0031622776601683794,0.925915829964,60985,156,38168,45736
5,0.002154434690031882,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
87,0.0001,0.8,0.001333521432163324,0.885148334923,58195,254,59283,71034
149,0.01,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.046415888336127774,0.9,0.0005623413251903491,0.978692471946,64612,14,51,67
17,0.1,0.8,0.0,0.98780912574,65220,8,24,36
256,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
149,0.001,0.8,0.001333521432163324,0.970287583481,64023,48,5309,6367
256,0.01,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,0.8,0.0,0.969560674208,63996,27,1149,1382
3,0.046415888336127774,0.8,0.042169650342858224,0.982372450139,64836,33,1969,2364
17,0.1,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.002154434690031882,0.8,0.00023713737056616554,0.976814622992,64485,17,682,822
17,0.001,0.9,0.042169650342858224,0.946541880575,62391,112,25737,30842
256,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
2,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
29,0.046415888336127774,0.8,0.00023713737056616554,0.986537034513,65133,11,25,37
29,0.046415888336127774,0.8,0.042169650342858224,0.985280087229,65030,31,1962,2356
149,0.001,0.9,0.00023713737056616554,0.964336013811,63624,54,5827,6987
149,0.1,0.9,0.00023713737056616554,0.985628397922,65075,9,24,36
5,0.021544346900318822,0.9,0.007498942093324558,0.976239153151,64431,33,1774,2130
29,0.0001,0.9,0.1,0.544182454227,34316,1618,432498,518195
29,0.00046415888336127773,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
3,0.046415888336127774,0.9,0.1,0.982372450139,64836,33,1969,2364
10,0.021544346900318822,0.9,0.00023713737056616554,0.971938273288,64162,18,168,206
149,0.0001,0.8,0.0,0.936274287099,61724,101,17643,21145
87,0.021544346900318822,0.8,0.1,0.984810624991,65001,29,1992,2392
87,0.004641588833612777,0.8,0.1,0.977223509457,64488,41,4093,4910
10,0.0001,0.8,0.00023713737056616554,0.863401632517,56743,270,70481,84451
50,0.004641588833612777,1.0,0.1,0.0595308406403,0,3931,839364,1005675
2,0.00046415888336127773,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
29,0.1,0.8,0.0001,0.987536534763,65209,1,24,36
17,0.0001,0.8,0.0,0.927248496964,61115,114,17232,20653
2,0.0001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.0001,0.8,0.001333521432163324,0.875759090152,57540,289,70328,84268
50,0.1,0.9,0.042169650342858224,0.984507746127,64978,32,1947,2338
149,0.021544346900318822,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
256,0.021544346900318822,1.0,0.0,0.0595308406403,0,3931,839364,1005675
149,0.0001,0.8,0.01778279410038923,0.754016930928,48943,847,182427,218577
256,0.001,0.9,0.1,0.94994926779,62626,102,25978,31130
2,0.004641588833612777,0.8,0.0001,0.981054927082,64759,23,546,659
10,0.00021544346900318845,0.8,0.0001,0.930701316009,61378,79,20313,24344
29,0.001,0.8,0.00023713737056616554,0.970635894174,64052,42,3582,4298
87,0.046415888336127774,0.9,0.1,0.983735405025,64928,31,1987,2386
29,0.00021544346900318845,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.021544346900318822,0.9,0.0,0.98194841973,64829,12,65,84
2,0.004641588833612777,0.8,0.007498942093324558,0.978783335605,64611,21,3185,3822
17,0.00046415888336127773,0.8,0.042169650342858224,0.944573167961,62238,135,30775,36879
50,0.01,0.8,0.00023713737056616554,0.984704617388,65002,21,70,90
256,0.002154434690031882,0.9,0.0001,0.971741402026,64140,27,1268,1524
17,0.0001,0.9,0.00023713737056616554,0.795587054957,52094,441,118308,141755
50,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
2,0.01,0.8,0.0001,0.98418972332,64970,19,153,188
29,0.001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
17,0.01,0.8,0.0031622776601683794,0.983765692911,64954,7,319,388
149,0.1,0.9,0.0001,0.985628397922,65075,9,24,36
3,0.001,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
17,0.01,0.8,0.1,0.981494101434,64773,38,2567,3081
256,0.1,0.8,0.0031622776601683794,0.987657686308,65212,6,58,76
50,0.046415888336127774,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
149,0.00021544346900318845,0.9,0.1,0.810670422365,52978,553,130073,155851
2,0.002154434690031882,0.8,0.007498942093324558,0.968228007209,63889,46,7753,9295
5,0.021544346900318822,0.9,0.0001,0.977132645798,64509,14,86,109
29,0.001,0.9,0.0005623413251903491,0.960428876471,63360,60,8463,10145
5,0.00021544346900318845,0.9,0.001333521432163324,0.861008889495,56497,358,92994,111425
29,0.0001,0.9,0.0001,0.827116744658,54324,293,70463,84430
10,0.0001,0.9,0.007498942093324558,0.530749776627,33481,1566,443573,531464
29,0.001,0.8,0.1,0.960837762937,63378,69,17581,21070
149,0.1,0.8,0.042169650342858224,0.986627898172,65125,25,1485,1785
5,0.001,0.9,0.00023713737056616554,0.949479805552,62634,63,10275,12317
256,0.004641588833612777,0.8,0.007498942093324558,0.979676828253,64654,37,2487,2986
256,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
87,0.1,1.0,0.0,0.0595308406403,0,3931,839364,1005675
29,0.021544346900318822,0.9,0.0001,0.982705616889,64875,16,62,80
5,0.004641588833612777,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.8,0.00023713737056616554,0.928141989611,61133,155,31263,37463
2,0.001,0.9,0.042169650342858224,0.953311223176,62871,79,19325,23159
2,0.0001,0.9,0.001333521432163324,0.849378341132,55633,454,109490,131190
29,0.002154434690031882,0.8,0.0,0.976829766935,64481,22,435,527
10,0.00021544346900318845,0.8,0.007498942093324558,0.881301773356,57896,299,80305,96221
10,0.046415888336127774,0.8,0.001333521432163324,0.984795481047,65019,10,43,57
29,0.004641588833612777,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.01,0.8,0.00023713737056616554,0.984220011207,64975,16,75,96
10,0.021544346900318822,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
5,0.00046415888336127773,0.9,0.0031622776601683794,0.908984901489,59835,188,50850,60930
5,0.01,0.9,0.1,0.97204428089,64145,42,3192,3830
2,0.00021544346900318845,0.9,0.0001,0.927627095543,61145,109,21771,26091
29,0.002154434690031882,0.8,0.0031622776601683794,0.975133645299,64351,40,3697,4435
87,0.00046415888336127773,0.9,0.01778279410038923,0.925779534475,60955,177,38043,45586
5,0.046415888336127774,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
29,0.002154434690031882,0.8,0.01778279410038923,0.973422379719,64237,41,5574,6683
17,0.0001,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
256,0.002154434690031882,0.8,0.0031622776601683794,0.975451668105,64372,40,3803,4563
3,0.00046415888336127773,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
256,0.0001,0.8,0.001333521432163324,0.890524434752,58551,253,54475,65274
17,0.004641588833612777,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
256,0.00046415888336127773,0.9,0.0001,0.951236502961,62748,65,9286,11132
17,0.0001,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
149,0.046415888336127774,0.9,0.00023713737056616554,0.984719761331,65011,13,29,42
149,0.01,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
149,0.021544346900318822,0.8,0.0005623413251903491,0.986097860161,65103,12,39,53
17,0.0001,0.8,0.0005623413251903491,0.89961080066,59178,226,53882,64563
3,0.1,0.9,0.00023713737056616554,0.986839913377,65154,10,25,37
256,0.00046415888336127773,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.01,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,0.9,0.0001,0.942922478155,62192,72,12931,15498
29,0.001,0.8,0.001333521432163324,0.969999848561,64005,47,5680,6811
5,0.00046415888336127773,0.8,0.007498942093324558,0.904532582194,59486,243,57995,69491
87,0.021544346900318822,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
2,0.1,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
3,0.002154434690031882,0.8,0.0001,0.969257795345,63978,25,1816,2180
29,0.01,0.8,0.007498942093324558,0.983296230673,64906,24,1883,2262
256,0.002154434690031882,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
3,0.00021544346900318845,0.8,0.0001,0.917556373328,60457,132,27546,33010
2,0.00021544346900318845,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
17,0.001,0.9,0.1,0.944770039223,62282,104,28369,33996
10,0.046415888336127774,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
3,0.004641588833612777,0.8,0.0001,0.976254297094,64442,23,670,809
5,0.01,0.9,0.001333521432163324,0.973922129844,64271,40,684,826
2,0.1,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.0001,0.9,0.0,0.870186119062,57271,190,26134,31317
10,0.0001,1.0,0.0,0.0595308406403,0,3931,839364,1005675
2,0.046415888336127774,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
17,0.01,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
2,0.1,0.9,0.007498942093324558,0.991352808444,65453,9,60,78
29,0.0001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
256,0.01,0.9,0.01778279410038923,0.977889842957,64540,33,2563,3076
256,0.004641588833612777,0.8,0.042169650342858224,0.978086714219,64534,52,3804,4563
256,0.1,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,0.9,0.00023713737056616554,0.92432571593,60918,118,28586,34256
149,0.00046415888336127773,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
256,0.00021544346900318845,0.9,0.001333521432163324,0.900640588797,59265,207,48872,58561
256,0.00046415888336127773,0.9,0.01778279410038923,0.929323217179,61203,163,36707,43985
17,0.00021544346900318845,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
87,0.046415888336127774,0.8,0.007498942093324558,0.986052428331,65087,25,1657,1990
50,0.00046415888336127773,0.8,0.01778279410038923,0.948465161359,62509,121,27608,33082
256,0.01,0.9,0.0001,0.980676328502,64732,25,117,146
87,0.1,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
50,0.00046415888336127773,0.8,0.001333521432163324,0.958732754835,63239,69,13857,16607
5,0.021544346900318822,0.8,0.0005623413251903491,0.977147789741,64509,15,130,161
10,0.021544346900318822,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.021544346900318822,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
5,0.001,0.9,0.0,0.951690821256,62798,45,3989,4785
149,0.002154434690031882,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,0.8,0.1,0.984538034013,64983,29,2002,2404
10,0.00046415888336127773,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
149,0.001,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
50,0.00021544346900318845,1.0,0.1,0.0595308406403,0,3931,839364,1005675
256,0.004641588833612777,1.0,0.0,0.0595308406403,0,3931,839364,1005675
256,0.1,0.9,0.0005623413251903491,0.985779837354,65086,8,35,48
87,0.046415888336127774,0.8,0.0031622776601683794,0.98714279224,65166,18,167,206
50,0.01,1.0,0.0,0.0595308406403,0,3931,839364,1005675
50,0.00046415888336127773,0.9,0.0001,0.9490406312,62592,76,10525,12616
3,0.00021544346900318845,1.0,0.00023713737056616554,0.0595308406403,0,3931,839364,1005675
17,0.046415888336127774,0.8,0.01778279410038923,0.985325519059,65035,29,1868,2244
3,0.002154434690031882,0.9,0.0,0.969560674208,63996,27,1149,1382
87,0.021544346900318822,1.0,0.0,0.0595308406403,0,3931,839364,1005675
2,0.00021544346900318845,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
87,0.1,0.8,0.007498942093324558,0.987067072524,65162,17,764,921
87,0.001,0.8,0.007498942093324558,0.967410234277,63825,56,9667,11588
17,0.046415888336127774,0.8,0.0005623413251903491,0.986688473945,65146,8,37,50
256,0.0001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
87,0.00021544346900318845,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.00046415888336127773,0.9,0.0,0.945057774143,62348,57,8034,9632
5,0.00046415888336127773,0.8,0.01778279410038923,0.899338209683,59147,239,62129,74444
87,0.001,0.9,0.00023713737056616554,0.964578316902,63648,46,5884,7056
29,0.002154434690031882,0.9,0.0,0.970847909379,64071,37,1312,1578
149,0.046415888336127774,0.8,0.01778279410038923,0.985764693411,65068,25,1676,2013
149,0.004641588833612777,0.9,0.042169650342858224,0.972771190162,64194,41,5065,6075
50,0.021544346900318822,0.9,0.042169650342858224,0.981781836355,64802,28,2138,2567
17,0.00046415888336127773,0.9,0.01778279410038923,0.912059121954,60006,220,53006,63514
10,0.002154434690031882,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
3,0.00046415888336127773,0.9,0.0001,0.943937122348,62248,83,12511,14995
50,0.004641588833612777,1.0,0.0001,0.0595308406403,0,3931,839364,1005675
17,0.004641588833612777,0.9,0.042169650342858224,0.971453667106,64100,48,5645,6770
256,0.004641588833612777,1.0,0.0005623413251903491,0.0595308406403,0,3931,839364,1005675
10,0.001,0.8,0.00023713737056616554,0.967016491754,63798,57,5331,6393
87,0.001,1.0,0.0031622776601683794,0.0595308406403,0,3931,839364,1005675
3,0.00046415888336127773,0.9,0.007498942093324558,0.925067769146,60920,165,43028,51558
10,0.00046415888336127773,0.9,0.0001,0.906031832569,59698,130,27971,33519
2,0.0001,0.9,0.0001,0.891115048536,58634,209,46099,55237
50,0.01,0.9,0.042169650342858224,0.977314373116,64494,41,3109,3730
256,0.01,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
5,0.001,1.0,0.001333521432163324,0.0595308406403,0,3931,839364,1005675
87,0.001,0.9,0.1,0.951130495358,62709,97,24853,29782
2,0.021544346900318822,0.9,0.1,0.984674329502,65001,20,1236,1488
50,0.1,0.8,0.0001,0.987536534763,65202,8,24,36
3,0.046415888336127774,1.0,0.1,0.0595308406403,0,3931,839364,1005675
17,0.004641588833612777,0.8,0.0001,0.980933775536,64754,20,142,176
2,0.046415888336127774,0.8,0.1,0.985991852559,65087,21,1097,1320
10,0.001,0.8,0.01778279410038923,0.957718110642,63159,82,16497,19771
5,0.001,1.0,0.042169650342858224,0.0595308406403,0,3931,839364,1005675
2,0.00046415888336127773,1.0,0.1,0.0595308406403,0,3931,839364,1005675
50,0.021544346900318822,1.0,0.007498942093324558,0.0595308406403,0,3931,839364,1005675
50,0.002154434690031882,0.8,0.007498942093324558,0.973952417731,64271,42,4536,5441
10,0.001,0.8,0.0005623413251903491,0.966198718822,63745,56,6815,8170
50,0.004641588833612777,0.9,0.0031622776601683794,0.974437023912,64315,30,2540,3048
256,0.002154434690031882,0.8,0.0005623413251903491,0.976526888071,64460,23,1408,1694
3,0.001,0.8,0.0005623413251903491,0.956476307301,63104,55,9652,11571
5,0.002154434690031882,1.0,0.01778279410038923,0.0595308406403,0,3931,839364,1005675
5,0.002154434690031882,0.9,0.00023713737056616554,0.961170929687,63426,43,4053,4862
